3,0,6,127
4,0,4,128
6,-2,6,128
7,0,3,126
9,1,4,128
10,3,4,128
12,0,0,129
13,0,4,127
15,0,2,128
16,1,2,129
18,0,6,128
19,0,3,127
21,2,4,128
22,0,3,128
24,0,3,128
25,0,6,128
27,0,1,130
28,0,3,128
30,1,2,129
31,1,3,129
33,0,6,128
34,0,3,128
36,2,6,128
37,0,4,127
39,1,1,129
40,0,5,128
43,2,4,130
44,0,3,128
46,1,2,126
47,1,4,128
49,2,3,129
50,2,3,125
52,1,2,128
53,0,3,125
55,1,2,127
56,0,4,128
58,1,3,127
59,1,1,128
61,0,5,128
62,2,3,128
64,0,3,129
65,1,3,128
67,2,4,128
68,3,1,129
70,0,1,128
71,0,4,129
73,0,3,128
74,1,3,128
76,0,6,128
77,1,5,128
79,0,3,128
80,3,0,128
82,0,4,128
83,0,4,128
86,0,4,128
87,1,4,128
89,2,5,128
90,1,3,128
92,2,4,126
93,0,1,126
95,0,2,128
96,2,1,128
98,0,4,129
99,0,4,128
101,0,3,128
102,1,3,128
104,1,3,128
106,0,2,129
107,0,3,129
109,3,4,128
110,0,1,126
112,2,1,128
113,2,3,128
115,1,6,129
116,2,1,126
118,1,4,128
119,2,1,127
121,0,1,128
123,0,4,128
124,2,4,128
126,0,5,128
128,0,3,126
130,0,5,130
131,0,4,127
133,0,3,127
134,0,4,128
136,1,3,127
138,0,3,128
139,1,4,125
141,1,3,128
142,0,4,128
144,0,5,125
145,0,4,127
147,0,4,129
148,2,2,128
150,2,6,128
152,0,2,129
153,0,2,128
155,1,1,126
156,1,3,129
158,1,4,129
159,3,4,128
161,1,4,129
162,3,4,128
164,1,3,128
166,0,3,129
167,1,4,128
169,0,3,128
171,2,3,128
173,1,4,130
174,3,3,128
176,0,4,129
177,2,1,128
179,1,3,130
181,0,3,128
182,3,1,128
184,1,3,128
185,0,4,128
187,2,3,127
188,1,3,127
190,4,2,128
191,3,3,128
193,3,3,128
195,1,4,127
196,0,6,128
198,1,3,126
199,0,5,127
201,2,2,128
202,3,3,128
204,1,3,128
205,1,1,131
207,0,2,128
208,1,4,128
210,0,2,128
212,0,3,128
214,2,3,128
216,4,3,129
217,0,2,128
219,4,0,128
220,0,4,128
222,1,2,128
223,3,5,128
225,3,1,127
227,0,1,126
228,5,3,129
230,1,2,128
231,0,4,128
233,0,6,128
234,2,1,129
236,0,4,126
237,1,3,129
239,1,4,128
241,1,5,130
242,0,4,128
244,0,7,126
245,0,7,128
247,0,3,130
248,1,3,129
250,1,2,128
251,0,5,128
253,2,0,129
256,0,2,126
257,0,4,129
259,0,0,127
260,1,3,128
262,0,4,130
263,1,3,127
265,3,3,127
266,1,5,127
268,2,3,131
270,1,5,128
271,3,3,130
273,3,3,126
274,0,5,129
276,1,2,129
277,0,0,128
279,1,6,128
280,0,2,129
282,0,2,128
283,0,2,130
285,0,2,128
287,1,4,129
288,2,4,127
290,0,3,128
291,0,4,128
293,0,3,128
294,1,3,129
296,2,1,128
297,0,3,128
300,0,3,129
302,0,2,128
303,1,3,131
305,1,4,129
306,1,4,128
308,0,2,128
309,0,3,130
311,1,4,128
312,0,2,129
314,3,2,130
316,2,1,130
317,0,2,128
319,0,6,129
320,2,5,128
322,1,2,127
323,1,4,127
325,0,3,130
326,-2,3,129
328,2,1,128
330,2,5,127
331,2,3,128
333,1,3,124
334,0,4,128
336,2,3,128
337,0,4,129
339,0,5,129
340,0,2,129
343,1,2,128
345,0,4,127
346,0,5,128
348,1,4,128
349,1,5,128
351,1,1,127
352,2,4,126
354,1,3,128
355,3,3,128
357,0,4,124
359,2,0,127
360,1,2,128
362,0,4,128
363,1,5,129
365,1,2,128
366,2,2,129
368,1,2,127
369,3,0,130
371,1,2,129
372,4,0,128
374,1,1,126
376,2,5,126
377,0,3,128
379,0,2,126
380,0,4,128
382,1,4,129
384,0,4,130
386,0,4,129
387,0,4,127
389,2,2,128
391,3,1,127
392,2,3,128
394,0,3,128
395,1,3,128
397,0,2,128
398,2,3,129
400,-1,2,129
401,3,4,128
403,1,5,131
405,1,5,126
406,0,4,128
408,1,3,129
409,0,2,128
411,1,5,128
412,0,4,130
414,0,2,128
415,0,6,128
417,0,2,128
419,0,3,128
420,5,1,129
422,3,1,126
423,0,5,127
425,0,5,126
427,0,3,129
429,2,3,129
430,2,3,128
432,2,2,128
434,1,4,128
435,3,2,127
437,0,2,128
438,2,3,129
440,2,4,128
441,0,4,128
443,0,4,128
444,2,2,128
446,1,4,128
448,2,2,130
449,0,4,129
451,1,3,126
452,0,2,128
454,0,1,128
455,0,5,127
457,3,0,128
458,2,2,128
460,2,3,128
462,0,6,128
463,0,4,127
465,2,0,128
466,0,3,127
468,0,5,129
470,2,5,126
472,2,2,129
473,3,3,128
475,3,4,126
476,0,5,128
478,1,1,128
480,0,1,129
481,0,5,128
483,2,4,128
484,1,3,130
486,1,3,127
487,3,3,128
489,0,3,129
490,1,1,128
492,2,2,128
494,0,3,128
495,1,3,128
497,1,1,130
498,1,5,128
500,0,2,128
501,1,4,128
503,2,0,127
504,0,4,128
506,0,4,128
508,0,3,128
509,2,2,128
512,0,2,128
513,1,3,128
515,0,3,128
516,0,3,128
518,3,3,128
519,1,0,127
521,0,3,128
523,0,4,128
524,1,4,131
526,1,2,128
527,0,4,128
529,1,4,128
530,0,2,128
532,2,4,131
533,1,3,128
535,0,3,128
537,2,6,129
538,0,5,128
540,2,6,128
541,0,7,128
543,2,2,128
544,1,3,128
546,0,3,127
547,1,4,128
549,2,3,127
550,1,4,130
552,0,3,129
555,1,2,125
556,1,4,128
558,0,5,126
559,0,4,128
561,0,4,128
562,3,3,126
564,0,4,128
565,0,4,126
567,0,4,128
569,2,1,128
570,3,3,128
572,1,4,128
573,2,4,129
575,1,2,128
576,1,5,128
578,1,3,131
579,1,4,129
581,3,2,128
583,0,3,129
584,1,3,127
586,2,2,128
587,0,6,128
589,0,4,128
590,1,2,129
592,1,4,128
593,0,4,129
595,4,3,129
598,0,5,129
599,1,4,128
601,0,3,126
602,0,4,129
604,0,3,127
605,1,3,125
607,1,3,129
608,0,3,128
610,1,3,125
612,0,6,126
613,1,5,129
615,1,2,127
616,2,3,127
618,1,3,127
619,0,4,130
621,3,2,128
622,0,5,128
624,0,5,128
626,0,7,128
627,0,4,129
629,1,3,126
630,3,1,128
632,0,5,128
633,0,3,127
635,1,4,128
636,0,3,128
638,1,4,128
640,0,4,129
642,0,2,128
644,2,3,128
645,0,6,127
647,1,4,128
648,0,5,128
650,2,1,128
651,0,5,128
653,0,4,128
654,0,5,128
656,3,3,128
658,3,4,127
659,1,2,128
661,0,3,128
662,1,4,128
664,2,3,126
665,0,3,128
667,3,5,129
668,1,5,127
670,2,3,128
672,3,3,128
673,0,2,132
675,1,3,126
676,0,3,127
678,0,3,128
679,0,4,128
681,2,3,128
683,3,4,127
685,0,5,128
687,0,3,128
688,0,3,125
690,2,3,128
691,2,2,130
693,1,4,126
694,1,3,127
696,0,6,128
697,1,4,128
699,0,5,128
701,1,3,128
702,3,2,127
704,0,2,130
705,2,3,128
707,4,2,127
708,0,3,128
710,2,3,126
711,0,4,128
713,0,3,129
714,3,2,128
716,1,3,127
718,0,5,127
719,1,5,131
721,2,3,127
722,0,3,129
724,0,4,128
726,3,3,127
728,0,2,129
729,1,1,128
731,0,0,129
733,0,4,128
734,0,3,128
736,0,4,130
737,1,3,129
739,2,5,127
740,0,6,128
742,0,5,129
743,1,2,128
745,1,3,128
747,0,2,129
748,0,4,129
750,1,4,128
751,0,4,128
753,0,1,128
754,0,2,128
756,0,3,129
757,1,1,129
759,0,2,128
761,2,4,128
762,2,1,128
764,3,3,130
765,3,3,128
768,0,3,126
769,0,3,129
771,0,3,128
772,1,3,130
774,1,3,129
776,0,5,128
777,0,3,129
779,3,1,128
780,1,2,128
782,3,3,129
783,0,3,126
785,1,4,127
786,3,4,128
788,0,3,128
790,2,2,128
791,0,4,125
793,0,4,127
794,1,3,126
796,1,4,128
797,0,3,127
799,0,2,128
800,0,4,128
802,0,2,128
804,0,5,128
805,2,3,128
807,0,4,129
808,0,4,129
811,1,3,128
812,1,3,128
814,0,2,128
815,3,1,128
817,1,3,128
818,1,2,128
820,0,4,126
822,1,2,127
823,0,3,128
825,0,3,126
826,3,2,129
828,1,2,126
829,0,6,128
831,3,3,128
832,0,5,128
834,2,2,127
836,1,0,128
837,0,4,128
839,0,4,128
840,0,1,127
842,0,5,128
843,2,3,127
845,0,3,127
846,0,3,128
848,2,3,126
850,1,4,128
851,1,4,128
854,2,3,128
855,0,2,128
857,0,5,128
858,2,1,128
860,0,2,128
861,0,1,129
863,0,4,128
865,1,2,128
866,1,3,128
868,1,2,128
869,1,4,128
871,2,2,130
872,0,7,128
874,0,5,129
875,0,1,129
877,1,5,128
879,1,2,128
880,0,3,129
882,1,3,128
883,1,3,131
885,1,3,128
886,1,6,128
888,0,4,128
889,1,3,127
891,3,0,128
893,1,4,129
894,0,4,126
897,0,4,130
898,3,1,128
900,1,3,126
901,0,2,128
903,0,4,128
904,0,4,126
906,0,4,128
907,1,5,125
909,2,3,128
911,0,2,128
912,1,4,128
914,0,3,129
915,2,2,128
917,0,2,128
918,1,3,130
920,2,3,128
921,2,4,129
923,1,3,128
925,1,3,128
926,0,4,129
928,0,2,130
929,0,3,131
931,0,2,127
932,2,4,127
934,2,0,130
935,0,3,129
937,0,4,128
940,1,0,128
941,2,2,128
943,1,3,129
944,1,2,127
946,1,4,130
947,1,4,126
949,1,2,128
950,0,5,128
952,0,4,128
954,0,5,128
955,3,1,129
957,1,3,128
958,1,2,128
960,0,4,127
961,0,3,129
963,0,4,127
964,0,4,128
966,0,4,126
968,3,1,128
969,0,3,128
971,0,3,128
972,1,3,128
974,0,3,126
975,0,4,128
977,0,1,128
978,0,1,128
980,1,6,128
983,0,3,127
984,0,4,128
986,0,5,131
987,1,5,127
989,2,2,129
990,0,6,128
992,1,3,130
993,0,4,126
995,1,3,127
996,3,4,128
998,0,3,128
1000,1,2,128
1001,2,3,127
1003,2,2,126
1004,0,1,128
1006,0,4,128
1008,1,3,125
1009,0,4,128
1011,3,4,128
1012,0,3,128
1014,0,1,129
1016,1,3,128
1017,3,3,128
1019,2,2,129
1020,1,3,128
1022,0,4,128
1025,0,3,128
1026,1,4,128
1028,0,5,128
1029,2,3,128
1031,1,3,128
1033,3,1,128
1034,3,4,128
1036,1,1,128
1037,0,3,128
1039,1,4,127
1041,1,2,129
1042,2,1,129
1044,0,6,129
1045,2,2,128
1047,2,2,128
1049,0,3,128
1050,2,6,129
1052,0,2,127
1053,2,5,130
1055,1,3,128
1056,1,4,127
1058,0,3,129
1060,1,3,128
1061,0,2,128
1063,4,4,127
1064,2,2,128
1067,2,3,131
1069,1,5,127
1070,0,5,128
1072,1,3,128
1073,0,5,128
1075,0,3,125
1077,1,5,128
1078,3,2,128
1080,2,4,128
1081,2,3,128
1083,0,2,129
1085,0,4,128
1086,0,4,127
1088,1,2,127
1089,0,5,128
1091,0,2,128
1093,1,2,127
1094,3,3,127
1096,1,3,128
1097,0,3,128
1099,0,4,129
1101,0,3,127
1102,1,2,128
1104,3,2,126
1105,0,4,128
1107,2,3,128
1110,1,3,128
1111,0,3,129
1113,0,5,131
1114,2,1,126
1116,0,3,128
1118,2,3,128
1119,1,4,127
1121,2,3,128
1122,0,4,127
1124,0,4,128
1126,0,4,128
1127,1,3,128
1129,2,3,130
1130,3,2,128
1132,1,4,128
1134,1,3,128
1135,0,3,128
1137,2,2,128
1138,0,4,128
1140,0,2,130
1142,1,4,127
1143,0,4,128
1145,0,7,128
1146,0,4,128
1148,0,6,128
1150,1,3,126
1152,0,3,128
1154,0,5,126
1155,0,3,129
1157,1,2,128
1159,1,1,129
1160,1,2,128
1162,0,5,128
1163,0,4,130
1165,2,3,127
1167,1,3,128
1168,1,1,128
1170,0,7,128
1171,0,3,131
1173,1,3,128
1175,0,3,128
1176,0,4,126
1178,1,3,128
1179,0,4,128
1181,0,5,128
1183,1,2,128
1184,0,3,128
1186,0,5,129
1187,1,2,128
1189,1,4,127
1190,1,3,128
1192,2,3,127
1195,0,2,128
1196,2,4,128
1198,1,3,128
1199,1,2,128
1201,0,2,128
1203,0,6,128
1204,2,3,128
1206,1,4,126
1207,0,3,128
1209,0,5,128
1211,4,2,128
1212,0,3,128
1214,0,4,128
1215,0,3,128
1217,2,4,129
1219,0,3,128
1220,1,5,129
1222,1,1,128
1223,0,3,127
1225,0,3,129
1227,0,4,130
1228,0,1,129
1230,1,2,130
1231,0,5,129
1233,1,2,127
1235,1,3,130
1236,1,4,128
1239,0,3,128
1240,0,3,128
1242,1,0,129
1244,1,3,128
1245,0,6,128
1247,2,3,127
1248,0,3,128
1250,0,5,129
1252,0,5,128
1253,2,3,127
1255,0,3,131
1256,0,3,129
1258,1,4,130
1260,1,3,128
1261,3,2,127
1263,1,3,128
1264,0,2,128
1266,0,2,128
1268,2,2,128
1269,2,4,127
1271,0,3,127
1272,0,4,129
1274,2,3,128
