3,0,4,139
4,0,4,137
6,1,3,133
7,0,4,128
9,0,4,121
10,2,5,117
12,0,3,111
13,1,4,109
15,0,3,106
16,1,4,104
18,0,4,101
19,0,2,103
21,2,3,105
22,2,1,106
24,1,4,108
25,0,1,114
27,2,2,115
28,1,2,119
30,0,3,126
31,1,3,132
33,0,2,135
34,0,6,144
36,1,3,149
37,0,3,151
39,1,3,153
40,1,3,157
43,2,1,160
44,2,3,159
46,0,3,160
47,0,4,159
49,0,6,153
50,0,3,150
52,1,4,145
53,1,2,140
55,3,3,133
56,2,3,126
58,0,1,124
59,0,4,119
61,0,3,112
62,0,7,107
64,1,0,106
65,2,1,103
67,3,2,101
68,0,2,102
70,0,2,103
71,1,3,101
73,1,3,108
74,0,1,108
76,0,3,113
77,0,4,118
79,1,5,124
81,0,2,128
82,1,4,137
84,1,4,143
86,1,3,146
88,0,4,151
89,0,3,158
91,0,5,160
92,0,5,161
94,1,3,160
95,0,1,160
97,0,5,158
98,0,4,155
100,1,2,150
101,0,5,146
103,0,3,145
104,1,3,133
106,0,2,132
107,1,3,124
109,0,5,118
110,0,3,113
112,0,6,110
114,0,1,101
115,0,6,101
117,1,3,101
118,1,2,104
120,0,2,102
121,1,0,105
123,0,4,109
124,0,2,112
126,2,3,115
129,0,3,119
130,0,2,128
132,0,3,130
133,0,5,138
135,0,2,144
136,0,5,148
138,1,4,152
139,0,7,159
141,0,2,159
143,0,4,161
144,2,4,157
146,0,4,160
147,1,5,154
149,0,1,151
150,0,4,150
152,2,2,143
153,3,0,135
155,0,2,132
156,1,3,128
158,0,3,120
160,0,4,113
161,1,3,109
163,1,3,105
164,3,1,104
166,4,2,98
167,0,6,99
169,0,3,98
171,0,4,100
173,1,8,104
174,1,1,110
176,0,2,115
178,0,5,122
179,0,2,124
181,2,4,129
182,0,4,137
184,2,1,140
185,2,3,149
187,0,5,151
188,0,3,152
190,0,5,156
191,0,5,160
193,2,5,160
195,3,1,160
196,1,4,158
198,3,3,154
199,0,4,148
201,3,3,145
202,1,2,136
204,1,5,138
205,3,5,128
207,1,3,122
209,1,2,119
210,0,3,113
212,0,4,107
214,-2,2,109
216,0,4,105
217,0,5,99
219,0,1,102
220,1,3,101
222,0,3,106
224,2,1,107
225,1,1,112
227,0,4,116
228,0,4,122
230,0,1,127
231,0,5,133
233,1,4,138
234,1,4,143
236,2,0,152
238,1,2,153
239,0,4,154
241,0,2,161
242,1,1,159
244,0,4,159
245,0,2,158
247,0,4,156
248,0,2,154
250,0,2,147
251,0,3,142
253,2,3,137
256,1,3,130
257,1,3,124
259,0,5,116
260,0,4,114
262,1,0,109
263,0,2,105
265,0,3,100
266,3,2,102
268,1,2,97
270,3,4,101
271,1,3,104
273,1,3,105
274,1,3,111
276,1,3,116
277,0,1,120
279,2,1,125
280,0,4,131
282,1,4,137
284,1,3,140
285,0,0,150
287,0,2,151
288,0,7,155
290,2,1,160
291,0,4,160
293,0,4,160
294,0,4,157
296,0,3,157
297,3,3,153
300,3,4,147
302,0,3,143
303,0,0,136
305,2,3,130
306,1,4,125
308,0,4,122
309,2,3,116
311,0,3,114
312,2,2,106
314,1,4,102
316,3,3,101
317,2,6,98
319,3,3,103
320,0,6,103
322,2,2,104
323,3,2,110
325,0,2,113
326,1,2,116
328,0,2,123
330,0,3,128
331,2,3,133
333,0,5,140
334,1,2,143
336,1,2,152
337,0,3,155
339,2,2,159
340,2,2,158
343,1,3,160
345,0,3,158
346,0,0,159
348,1,4,154
349,0,4,151
351,2,2,151
352,1,2,138
354,0,3,135
355,0,6,129
357,0,4,125
358,1,2,118
360,1,1,111
362,0,4,109
363,0,4,107
365,2,0,103
366,0,1,103
368,1,3,102
369,0,4,101
371,0,5,106
372,0,1,106
374,1,5,112
376,1,3,115
377,0,4,118
379,1,4,127
380,1,1,136
382,1,3,137
384,0,3,144
386,0,4,150
387,1,3,152
389,2,4,156
391,0,4,158
392,0,6,160
394,2,3,163
395,0,2,154
397,2,3,156
398,0,4,153
400,0,2,150
401,0,2,143
403,1,4,139
405,1,4,132
406,0,4,128
408,1,5,120
409,2,1,114
411,1,2,109
412,1,2,107
414,2,1,106
415,0,3,102
417,0,2,99
419,0,2,102
420,0,3,101
422,0,0,103
423,0,4,109
425,0,6,113
427,2,2,120
429,0,4,122
430,3,1,128
432,1,3,133
433,0,2,139
435,2,3,145
437,0,4,150
438,1,4,154
440,1,1,158
441,0,3,161
443,1,3,160
444,0,3,160
446,0,5,156
447,0,4,151
449,0,3,152
451,0,5,148
452,2,2,139
454,1,3,134
455,-2,3,127
457,0,2,120
458,1,6,116
460,1,3,111
461,0,4,109
463,0,2,106
465,0,1,102
466,0,3,100
468,0,1,99
