2470003,1,1,84
2470004,2,2,92
2470006,2,3,100
2470008,3,2,114
2470010,2,2,124
2470011,1,4,136
START2470001,1,3,77
2470003,1,1,84
2470004,2,2,92
2470006,2,3,100
2470008,3,2,114
2470010,2,2,124
2470011,1,4,136
START
3,0,2,184
4,2,5,185
6,3,4,179
7,1,2,172
9,0,3,161
10,0,4,153
12,2,3,145
13,0,4,134
15,0,6,123
16,2,3,112
18,0,2,103
19,0,3,94
21,0,2,88
22,0,3,83
24,0,4,78
25,0,2,75
27,0,1,74
28,1,3,76
29,0,5,75
31,0,5,84
32,1,2,88
34,1,4,95
35,3,5,102
37,1,3,116
38,1,3,123
40,1,4,134
41,1,1,146
44,1,5,159
45,0,2,166
47,0,4,174
48,1,3,181
50,0,2,185
51,1,3,185
53,1,4,182
54,0,5,184
56,0,3,176
57,3,3,165
59,0,1,160
60,0,4,150
62,0,6,140
63,1,5,130
65,0,3,120
66,0,3,111
68,0,3,101
69,1,5,95
71,2,6,88
72,0,5,80
74,1,3,78
75,1,1,79
77,0,4,75
78,2,4,73
80,0,4,79
81,5,0,83
83,0,6,90
84,1,3,96
86,2,3,107
88,0,3,115
89,2,4,127
91,1,4,139
92,0,2,147
94,0,3,161
95,0,5,168
97,1,4,174
98,1,3,179
100,1,3,187
102,1,5,185
103,0,4,184
105,3,3,180
106,0,3,172
108,1,2,167
109,0,4,154
111,0,3,147
112,0,4,131
114,0,6,125
115,2,1,114
117,0,3,105
119,0,1,96
120,0,5,93
122,0,3,84
123,0,3,79
125,0,3,74
126,0,3,76
129,3,2,77
130,1,3,79
132,0,3,83
133,1,3,88
135,2,1,94
136,-2,5,106
138,2,5,115
139,2,1,126
141,0,4,136
142,2,1,148
144,1,3,159
145,1,4,172
147,0,6,174
148,2,4,181
150,1,3,184
152,2,2,184
153,2,2,186
155,0,3,179
156,1,4,172
158,0,4,165
159,1,1,155
161,0,1,145
162,0,3,134
164,0,1,123
166,0,3,111
167,1,1,105
169,0,2,94
171,0,4,87
173,1,5,82
174,1,3,79
176,2,3,78
177,0,2,73
179,0,3,75
180,0,1,79
182,2,4,84
183,0,4,90
185,1,2,95
186,1,4,105
188,0,4,118
189,0,4,125
191,2,4,138
192,1,3,148
194,1,1,159
195,0,2,166
197,1,2,178
199,1,3,183
200,1,4,186
202,3,5,186
203,0,2,184
205,0,1,179
206,0,1,171
208,0,4,160
209,2,5,152
211,1,3,140
214,2,4,130
215,0,6,122
217,0,1,110
218,0,3,103
220,3,2,96
221,1,4,89
223,0,4,79
224,0,6,80
226,2,4,76
227,3,0,76
229,0,4,78
230,0,5,77
232,1,4,87
233,0,4,92
235,3,4,97
236,0,4,109
238,1,5,118
239,0,3,130
241,0,5,141
242,0,5,153
244,0,3,160
245,0,4,169
247,2,3,177
249,0,4,184
250,2,2,186
252,2,2,186
253,0,3,182
256,1,1,175
257,1,4,171
259,1,0,161
260,2,5,155
262,0,3,141
264,0,4,126
265,2,3,119
267,0,3,110
268,0,4,101
270,0,2,91
271,0,4,86
273,4,3,80
274,0,3,77
276,0,3,77
277,1,3,76
279,0,3,79
280,1,3,79
282,0,5,87
283,2,3,92
285,0,1,100
286,2,4,112
288,1,1,121
289,0,3,128
291,0,3,141
293,1,4,152
294,2,4,162
296,1,3,171
297,0,4,178
300,2,4,184
301,2,4,186
303,1,2,185
304,0,3,183
306,1,4,180
308,0,2,170
309,0,3,160
311,2,3,149
312,1,3,138
314,1,2,128
315,0,6,115
317,0,2,102
318,1,3,98
320,0,3,92
321,1,4,85
323,2,3,79
324,0,3,79
326,0,3,74
327,1,4,73
329,0,1,77
330,2,4,80
332,0,3,84
333,3,6,95
335,1,5,105
336,1,1,115
338,1,3,126
340,0,5,133
342,0,4,146
344,0,5,155
345,0,2,168
347,3,4,173
348,1,3,181
350,0,4,187
351,0,3,185
353,0,3,185
355,2,3,179
356,1,3,176
358,1,3,166
359,0,4,158
361,0,6,145
362,1,4,137
364,1,5,126
365,0,4,116
367,1,4,106
368,2,5,96
370,0,3,88
371,1,3,81
373,0,5,80
374,0,5,76
376,3,3,72
377,1,3,74
379,0,4,80
380,1,3,81
382,2,3,91
384,0,4,97
386,3,2,101
388,2,3,111
389,2,4,128
391,2,1,136
392,2,4,147
394,0,4,159
395,0,3,168
397,3,1,176
398,3,3,182
400,2,2,188
402,2,4,186
403,1,4,186
405,1,0,179
406,1,3,174
408,0,2,167
409,1,1,158
411,1,3,144
412,0,3,135
414,2,3,125
415,0,4,111
417,0,4,102
419,1,3,93
420,2,3,90
422,0,5,85
423,0,3,80
425,0,5,73
427,1,0,75
429,1,4,75
430,3,5,80
432,0,6,86
433,1,3,90
435,0,4,98
436,1,4,104
438,1,4,117
439,2,5,129
441,1,1,139
442,1,2,151
444,0,4,160
445,0,4,172
447,2,3,177
448,1,1,181
450,0,3,185
452,0,3,186
453,2,3,187
455,0,2,177
456,0,2,170
458,0,6,163
459,0,4,152
461,0,4,142
462,0,4,130
464,2,3,124
466,2,1,114
467,0,4,102
470,1,3,94
471,0,5,83
473,1,5,80
474,0,5,78
476,0,3,76
477,3,0,77
479,0,4,76
480,2,4,80
482,2,3,84
483,2,1,94
485,0,3,98
486,0,3,107
488,1,2,119
489,0,3,128
491,2,4,138
492,3,3,151
494,1,5,161
495,4,2,168
497,0,4,179
499,0,0,182
500,0,5,185
502,0,2,187
503,1,5,185
505,3,1,175
506,0,3,168
508,0,4,160
509,1,3,153
512,2,5,141
514,0,3,128
515,1,2,119
517,0,4,106
518,0,1,98
520,4,3,93
521,0,2,89
523,0,1,80
524,1,3,74
526,0,4,76
527,0,3,75
529,1,3,79
530,1,4,82
532,1,4,86
533,0,3,89
535,3,1,101
536,1,2,108
538,1,3,119
539,1,2,131
541,0,3,142
542,0,4,151
544,0,2,163
546,0,5,170
547,1,4,179
549,2,1,183
550,1,1,187
552,3,3,186
553,2,2,180
556,0,5,175
557,2,4,166
559,0,3,158
561,1,1,151
562,1,3,139
564,1,1,126
565,1,2,113
567,0,2,105
568,0,1,99
570,2,4,93
571,3,3,84
573,0,1,81
574,1,3,77
576,0,3,74
577,0,3,75
579,0,3,78
580,4,3,83
582,0,3,88
583,1,3,94
585,0,2,101
586,1,4,109
588,0,2,124
589,2,4,134
591,1,5,144
593,3,3,155
594,1,2,165
596,0,3,171
598,0,2,182
600,0,3,185
601,0,4,184
603,0,2,184
604,2,3,182
606,2,2,175
608,1,2,166
609,0,1,160
611,0,3,147
612,0,4,134
614,1,4,128
615,0,4,117
617,1,1,103
618,2,0,99
620,2,4,89
621,0,3,85
623,0,3,77
624,1,4,77
626,0,3,72
627,1,3,75
629,1,3,79
630,1,1,80
632,2,3,89
633,3,3,96
635,0,4,105
636,0,3,116
638,0,4,127
641,0,5,132
642,1,2,147
644,2,3,158
645,1,2,166
647,2,6,175
648,1,1,181
650,2,2,183
651,1,3,186
653,2,2,185
655,1,4,179
656,1,3,174
658,2,3,166
659,0,1,152
661,0,5,144
662,0,2,135
664,0,5,125
665,0,4,110
667,4,0,102
669,1,3,99
670,0,3,88
672,2,3,82
673,0,5,80
675,0,3,76
676,1,1,74
678,0,4,75
679,2,5,76
681,0,2,81
683,2,4,88
685,2,2,96
686,1,3,106
688,0,2,114
689,0,3,128
691,2,3,137
692,3,2,150
694,2,1,159
695,4,3,169
697,2,5,179
698,1,2,184
700,2,3,185
702,0,3,185
703,1,3,183
705,1,3,176
706,1,6,172
708,1,2,162
709,1,1,153
711,4,2,141
712,0,3,131
714,1,2,124
716,2,2,110
717,1,4,100
719,2,2,93
720,3,2,91
722,0,7,79
723,1,4,75
726,2,0,75
727,3,3,75
729,0,3,75
730,0,4,78
732,0,2,87
733,1,3,92
735,1,4,96
736,1,3,108
738,0,1,120
739,0,4,131
741,1,5,139
742,1,5,152
744,1,4,162
745,0,5,172
747,1,3,177
749,0,4,185
750,0,2,184
752,3,0,185
753,3,3,180
755,0,3,177
756,0,3,170
758,1,4,162
759,0,3,150
761,1,4,140
763,0,3,126
764,1,2,121
766,2,2,109
768,0,4,97
770,1,2,92
771,1,2,85
773,0,6,80
774,1,4,76
776,0,1,75
777,0,3,75
779,1,2,78
780,3,2,81
782,0,3,87
783,1,4,92
785,1,3,102
786,1,3,109
788,0,1,120
789,0,5,130
791,0,6,146
792,1,2,153
794,0,3,163
796,0,3,172
797,1,3,177
799,2,1,185
800,0,1,187
802,2,1,184
803,0,3,182
805,3,3,177
806,0,2,170
808,4,3,159
811,0,4,149
812,0,2,141
814,1,4,129
815,1,4,115
817,1,4,104
818,1,5,96
820,1,5,91
821,0,3,84
823,0,4,81
824,0,3,78
826,3,0,76
827,3,4,77
829,0,2,78
830,0,3,83
832,2,3,89
833,0,3,95
835,0,4,102
836,1,5,112
838,1,5,124
839,2,3,131
841,1,4,145
843,1,3,156
844,1,2,166
846,0,1,173
847,0,3,184
849,1,5,184
850,0,6,188
852,0,3,183
854,1,3,182
856,4,1,176
857,0,5,167
859,2,4,159
861,0,3,147
862,2,3,136
864,0,4,125
865,1,0,118
867,2,1,104
868,2,3,98
870,0,2,90
871,2,4,84
873,1,3,82
874,2,3,79
876,0,4,74
877,0,3,77
879,3,5,79
880,0,4,82
882,1,6,93
883,1,3,94
885,1,2,103
886,1,4,114
888,0,4,124
890,0,2,135
891,0,5,147
893,0,3,159
894,2,3,168
897,0,3,177
898,0,4,179
900,0,3,185
901,1,4,185
903,0,4,184
905,0,4,180
906,0,4,173
908,0,3,167
909,0,4,154
911,1,3,143
912,0,4,131
914,1,3,122
915,0,4,110
917,1,1,102
918,2,3,95
920,1,3,89
921,2,3,82
923,0,2,77
924,1,4,77
926,3,1,78
927,0,3,75
929,0,4,78
930,2,4,84
932,1,4,90
933,0,5,95
935,0,4,107
937,3,4,115
939,0,1,131
941,-3,3,140
942,0,4,151
944,2,0,162
945,2,2,174
947,3,4,179
948,0,4,182
950,2,2,186
952,0,4,184
953,0,5,184
955,0,6,180
956,2,2,172
958,0,3,163
959,0,5,153
961,1,2,145
962,2,1,131
964,0,3,124
965,0,3,112
967,1,5,101
969,1,2,93
970,1,3,88
972,0,3,83
973,1,4,76
975,0,2,78
976,0,3,73
978,0,5,78
979,1,3,82
982,2,2,86
983,1,4,90
985,1,3,100
986,1,1,106
988,0,3,120
989,0,2,128
991,0,3,144
992,0,5,152
994,0,1,161
995,0,3,172
997,0,4,178
999,0,4,182
1000,1,4,185
1002,1,3,184
1003,0,4,181
1005,0,5,179
1006,2,3,171
1008,1,3,161
1010,0,6,151
1011,0,3,135
1013,2,3,124
1014,0,5,117
1016,0,4,105
1018,0,1,95
1019,1,1,92
1021,2,5,80
1022,1,5,77
1025,1,6,73
1026,0,3,78
1028,0,6,78
1029,2,0,79
1031,1,3,84
1033,0,6,90
1034,2,2,100
1036,1,3,107
1037,0,2,117
1039,1,2,131
1040,0,3,140
1042,1,2,151
1044,0,2,161
1045,2,3,171
1047,2,3,179
1048,1,4,182
1050,3,6,188
1052,0,3,185
1053,0,3,182
1055,3,4,176
1056,2,2,168
1058,0,5,160
1060,2,2,151
1061,0,5,137
1063,0,4,124
1064,0,4,115
1067,0,5,102
1069,0,5,95
1070,1,4,89
1072,1,4,82
1073,1,6,80
1075,2,3,76
1076,0,3,74
1078,1,4,77
1079,2,4,80
1081,1,2,83
1083,0,0,92
1084,0,3,99
1086,1,1,107
1087,0,6,119
1089,0,5,128
1090,2,5,143
1092,0,2,150
1094,2,3,162
1095,0,4,179
1097,1,2,179
1098,0,2,185
1100,1,5,187
1102,1,3,185
1103,1,3,182
1105,3,1,174
1106,0,4,166
1108,0,3,160
1111,0,5,144
1112,0,3,135
1114,0,1,125
1115,0,2,112
1117,0,1,107
1119,0,5,96
1120,0,3,88
1122,0,4,82
1123,1,3,80
1125,0,2,74
1126,0,4,74
1128,0,4,77
1129,3,2,80
1131,0,5,85
1132,1,3,94
1134,0,2,102
1136,0,4,108
1137,0,3,121
1139,1,3,131
1140,0,4,143
1142,0,1,154
1144,2,4,162
1145,3,1,172
1147,0,2,182
1148,2,4,182
1150,0,3,183
1153,2,3,187
1154,1,4,180
1156,2,2,175
1157,0,4,164
1159,1,1,160
1161,0,7,148
1162,1,1,135
1164,0,3,123
1165,1,0,113
1167,1,6,103
1169,0,3,96
1170,0,4,87
1172,0,3,83
1173,2,4,76
1175,1,4,75
1176,1,4,75
1178,1,3,76
1179,0,2,83
1181,0,5,85
1182,0,2,92
1184,3,2,100
1186,2,3,108
1187,0,4,125
1189,2,3,132
1190,0,2,146
1192,1,2,153
1195,2,2,167
1196,2,3,175
1198,2,3,182
1199,0,6,185
1201,1,5,186
1203,0,6,181
1204,0,3,182
1206,0,5,172
1207,1,4,162
1209,2,3,158
1210,1,4,145
1212,3,3,133
1214,2,5,125
1215,1,3,116
1217,1,5,100
1218,2,4,93
1220,2,4,86
1222,0,6,81
1223,0,4,78
1225,1,3,73
1226,3,0,73
1228,0,1,76
1229,0,4,83
1231,0,5,86
1232,1,5,94
1234,2,2,107
1236,0,6,109
1238,1,3,124
1240,0,4,135
1241,2,3,147
1243,5,3,155
1245,1,2,167
1246,1,4,174
1248,0,4,180
1249,0,3,184
1251,4,3,188
1252,0,3,184
1254,0,4,182
1256,0,4,171
1257,0,3,162
1259,2,3,156
1260,0,1,144
1262,1,3,129
1264,0,4,121
1265,3,3,110
1267,1,4,101
1268,2,2,92
1270,0,3,90
1272,1,3,80
1273,0,4,76
1275,2,3,76
1276,1,1,73
1278,1,2,78
1280,0,4,83
1282,0,4,87
1283,1,3,94
1285,0,3,104
1286,0,3,111
1288,0,3,124
1290,0,3,132
1291,2,3,145
1293,0,2,157
1294,2,4,166
1296,0,3,174
1298,0,4,181
1299,1,3,185
1301,1,4,186
1302,2,3,181
1304,3,4,181
1306,0,4,174
1307,1,2,164
1309,1,1,151
1310,0,2,140
1312,1,2,129
1314,1,3,122
1315,0,3,112
1317,2,4,98
1318,0,3,94
1320,3,3,84
1321,0,4,79
1324,4,2,78
1326,1,1,76
1327,1,4,78
1329,0,3,80
1330,1,2,84
1332,1,3,88
1333,0,4,96
1335,2,4,103
1336,3,3,111
1338,0,2,125
1340,1,4,134
1341,3,2,149
1343,2,4,158
1344,0,6,166
1346,0,4,178
1348,1,3,183
1349,0,3,183
1351,3,3,185
1352,1,3,186
1354,0,4,176
1356,1,4,171
1357,1,2,163
1359,2,5,150
1360,0,5,141
1362,0,2,129
1364,0,1,121
1366,1,2,108
1368,0,1,96
1369,0,4,89
1371,0,3,83
1372,3,5,80
1374,0,5,77
1375,1,3,76
1377,1,3,75
1379,0,4,80
1380,2,6,80
1382,1,4,87
1383,2,4,96
1385,1,3,106
1386,2,2,114
